rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
18,412,DMC산학협력연구센터 앞,정기,F,30대,1,185.33,2.09,9000,83
18,320,을지로입구역 4번출구 앞,정기,F,40대,1,99.36,0.9,3860,30
18,328,탑골공원 앞,정기,F,40대,1,162.04,1.58,6820,37
18,345,서울보증보험본사 앞,정기,F,40대,2,88.29,0.79,3430,21
18,352,중앙고입구 삼거리,정기,F,40대,1,51.32,0.38,1620,9
18,353,재동초교 앞 삼거리,정기,F,40대,1,44.68,0.42,1820,11
18,379,서울역9번출구,정기,F,40대,1,56.31,0.55,2370,16
18,152,마포구민체육센터 앞,정기,F,40대,1,28.0,0.23,1010,27
18,563,성동세무서 건너편,정기,F,40대,1,57.24,0.46,1980,11
18,103,망원역 2번출구 앞,정기,F,40대,1,59.16,0.58,2490,20
18,302,경복궁역 4번출구 뒤,정기,F,50대,1,16.63,0.19,840,6
18,108,서교동 사거리,정기,M,~10대,1,129.83,0.78,3380,29
18,118,광흥창역 2번출구 앞,정기,M,~10대,1,46.09,0.45,1940,10
18,513,뚝섬역 5번 출구 정류소 옆,정기,M,20대,2,11.85,0.1,440,29
18,355,서울사대부속초교 앞,정기,M,20대,1,19.68,0.16,710,5
18,371,동대입구역 6번출구 뒤,정기,M,20대,1,89.83,0.81,3490,24
18,266,영등포청과시장 사거리,정기,M,20대,1,20.47,0.22,940,5
18,913,이마트 은평점,정기,M,20대,2,93.51,0.76,3270,15
18,922,연신내역 4번출구,정기,M,20대,1,47.83,0.42,1830,12
18,216,삼부아파트1동 앞,정기,M,20대,1,38.3,0.24,1040,5
18,307,서울역사박물관 앞,정기,M,30대,1,62.23,0.45,1940,13
18,328,탑골공원 앞,정기,M,30대,1,24.67,0.21,890,5
18,337,창경궁 입구,정기,M,30대,1,26.33,0.22,950,4
18,340,혜화동 로터리,정기,M,30대,1,49.74,0.36,1570,10
18,344,성균관대 E하우스 앞,정기,M,30대,1,24.97,0.23,970,4
18,345,서울보증보험본사 앞,정기,M,30대,1,54.89,0.42,1800,9
18,369,광화문 시민열린마당,정기,M,30대,1,83.54,0.68,2930,18
18,371,동대입구역 6번출구 뒤,정기,M,30대,1,26.61,0.19,840,5
18,146,마포역 1번출구 뒤,정기,M,30대,3,803.67,5.8,24950,100
18,613,신설동역 10번출구 앞,정기,M,30대,1,92.27,0.54,2330,12
18,229,양평1 보행육교 앞,정기,M,30대,1,453.7,2.95,12730,48
18,573,구의문주차장 앞,정기,M,30대,1,32.01,0.22,940,4
18,268,그랜드컨벤션센터 앞,정기,M,30대,1,13.07,0.07,300,1
18,587,KEB하나은행 성수중앙지점,정기,M,30대,1,83.45,0.6,2570,17
18,209,유진투자증권빌딩 앞,정기,M,30대,4,270.54,2.22,9610,45
18,211,여의도역 4번출구 옆,정기,M,30대,1,31.88,0.27,1150,8
18,213,KT앞,정기,M,30대,1,55.91,0.42,1810,9
18,408,LG CNS앞,정기,M,30대,2,154.86,1.42,6130,28
18,417,DMC역 2번출구 옆,정기,M,30대,1,71.99,0.7,3030,18
18,318,광교사거리 남측,정기,M,40대,1,26.73,0.21,900,3
18,340,혜화동 로터리,정기,M,40대,1,5.05,0.03,150,2
18,345,서울보증보험본사 앞,정기,M,40대,1,105.18,0.77,3320,14
18,356,KT혜화지사 앞,정기,M,40대,1,49.74,0.36,1570,10
18,173,서대문역 8번출구 앞,정기,M,40대,1,36.14,0.27,1170,7
18,123,문화촌 공원,정기,M,40대,1,413.72,3.23,13930,55
18,229,양평1 보행육교 앞,정기,M,40대,1,29.28,0.2,870,43
18,810,이태원지하보도,정기,M,40대,1,249.08,1.72,7400,53
18,905,구파발역 2번출구,정기,M,40대,1,44.48,0.36,1560,6
18,202,국민일보 앞,정기,M,40대,3,106.51,0.79,3400,17
18,226,샛강역 1번출구 앞,정기,M,40대,1,122.28,0.9,3860,17
18,405,DMC빌 앞,정기,M,40대,2,102.65,0.93,4020,32
18,419,홈플러스 앞,정기,M,40대,2,177.18,1.56,6700,28
18,358,성대입구 사거리,정기,M,50대,1,88.15,0.74,3180,29
18,557,도선동 주민센터 앞,정기,M,50대,1,10.3,0.09,400,2
18,271,샛강생태공원방문자센터 앞,정기,M,50대,1,47.76,0.42,1800,11
18,205,산업은행 앞,정기,M,50대,1,158.54,1.09,4710,36
18,217,NH농협은행 앞,정기,M,50대,1,19.93,0.17,740,3
18,150,서강대역 2번출구 앞,정기,M,60대,1,28.27,0.28,1190,10
18,157,애오개역 4번출구 앞,정기,M,60대,1,86.25,0.56,2420,13
18,927,연신내역 3번출구 인근,정기,M,70대~,1,97.3,0.63,2730,21
18,311,서울광장 옆,일일(회원),F,20대,2,262.24,2.52,10860,78
18,807,서울역 12번 출구 앞,일일(회원),F,20대,1,35.11,0.46,1970,20
18,200,국회의원회관,일일(회원),F,20대,1,35.4,0.35,1490,11
18,913,이마트 은평점,일일(회원),F,20대,1,58.69,0.6,2600,24
18,102,망원역 1번출구 앞,일일(회원),M,20대,1,64.86,0.58,2520,20
18,633,청량리 기업은행 앞,일일(회원),M,20대,1,23.94,0.22,930,5
18,267,삼성화재 사옥 옆,일일(회원),M,20대,1,75.4,0.55,2380,22
18,201,진미파라곤 앞,일일(회원),M,20대,1,45.91,0.43,1870,8
18,915,증산역 4번출구,일일(회원),M,20대,2,145.99,1.17,5050,38
18,198,충정2교,일일(회원),M,30대,1,53.8,0.48,2090,14
18,200,국회의원회관,일일(회원),M,30대,1,154.92,1.13,4890,50
18,713,양서중학교 옆,일일(회원),M,40대,1,87.72,0.66,2840,17
18,387,훈련원공원주차장 앞,일일(비회원),F,20대,1,45.56,0.41,1770,16
18,915,증산역 4번출구,일일(비회원),M,60대,1,128.7,1.16,5000,36
19,512,뚝섬역 1번 출구 옆,정기,F,20대,1,21.86,0.21,920,6
19,312,시청역 1번출구 뒤,정기,F,20대,1,33.26,0.39,1680,10
19,372,약수역 3번출구 뒤,정기,F,20대,1,115.51,1.07,4630,24
19,154,마포구청역,정기,F,20대,1,316.01,3.09,13300,60
19,123,문화촌 공원,정기,F,20대,1,101.93,1.15,4950,24
19,232,양평우림 이비즈센타 앞,정기,F,20대,1,26.41,0.27,1150,8
19,253,신풍역 5번출구 인근,정기,F,20대,1,28.69,0.27,1150,5
19,565,옥수역 3번출구,정기,F,20대,1,77.62,0.91,3920,33
19,102,망원역 1번출구 앞,정기,F,20대,1,117.12,1.06,4550,38
19,264,교보생명보험 앞,정기,F,20대,1,15.44,0.17,750,6
19,500,어린이대공원역 3번출구 앞,정기,F,20대,1,29.34,0.26,1140,8
19,502,뚝섬유원지역 1번출구 앞,정기,F,20대,1,23.28,0.24,1050,6
19,108,서교동 사거리,정기,F,30대,1,41.34,0.42,1800,19
19,324,신세계백화점 본점 앞,정기,F,30대,2,87.01,0.97,4190,45
19,329,청계2가 사거리 옆,정기,F,30대,1,65.22,0.63,2700,14
19,238,제2구민체육센타 앞,정기,F,30대,1,35.24,0.41,1780,10
19,583,청계천 생태교실 앞,정기,F,30대,1,413.87,3.79,16330,48
19,229,양평1 보행육교 앞,정기,F,40대,1,276.96,2.5,10760,48
19,516,광진메디칼 앞,정기,F,50대,1,20.67,0.2,870,15
19,238,제2구민체육센타 앞,정기,F,50대,1,15.44,0.14,600,5
19,247,당산역 10번출구 앞,정기,F,50대,1,33.2,0.3,1290,8
19,625,답십리초등학교 앞(현대시장 옆),정기,F,50대,1,44.91,0.38,1620,6
19,312,시청역 1번출구 뒤,정기,M,20대,1,84.05,0.66,2830,16
19,334,종로3가역 2번출구 뒤,정기,M,20대,1,15.25,0.13,550,5
19,358,성대입구 사거리,정기,M,20대,2,124.19,0.91,3910,25
19,144,공덕역 8번출구,정기,M,20대,1,36.31,0.3,1310,6
19,163,명지전문대학교 정문 앞,정기,M,20대,1,22.91,0.21,890,6
19,172,서대문소방서,정기,M,20대,1,24.71,0.22,960,10
19,128,신촌역(2호선) 1번출구 옆,정기,M,20대,1,89.62,0.76,3280,26
19,102,망원역 1번출구 앞,정기,M,20대,1,115.0,1.12,4840,42
19,825,서빙고동 주민센터 앞,정기,M,20대,1,120.98,1.09,4700,50
19,201,진미파라곤 앞,정기,M,20대,1,145.69,1.31,5660,30
19,108,서교동 사거리,정기,M,30대,1,60.3,0.44,1880,10
19,300,정동사거리,정기,M,30대,1,169.9,1.61,6920,24
19,362,청계8가 사거리,정기,M,30대,1,151.63,1.27,5470,27
19,369,광화문 시민열린마당,정기,M,30대,2,88.58,0.71,3050,23
19,229,양평1 보행육교 앞,정기,M,30대,1,75.6,0.53,2300,15
19,126,서강대 후문 옆,정기,M,30대,1,33.26,0.28,1200,6
19,238,제2구민체육센타 앞,정기,M,30대,1,57.66,0.42,1820,10
19,247,당산역 10번출구 앞,정기,M,30대,2,101.41,0.73,3140,14
19,561,서울숲역 2번출구 앞,정기,M,30대,1,32.71,0.27,1180,6
19,104,합정역 1번출구 앞,정기,M,30대,1,26.61,0.19,840,5
19,412,DMC산학협력연구센터 앞,정기,M,30대,1,78.57,0.58,2480,4
19,143,공덕역 2번출구,정기,M,40대,1,35.2,0.29,1270,8
19,549,아차산역 3번출구,정기,M,40대,1,60.66,0.48,2070,10
19,613,신설동역 10번출구 앞,정기,M,40대,1,31.19,0.24,1050,6
19,615,용두동 레미안허브리츠아파트 앞,정기,M,40대,1,64.62,0.6,2590,14
19,385,종각역 5번출구,정기,M,40대,2,238.9,1.88,8120,57
19,622,전농사거리 교통섬,정기,M,40대,1,12.36,0.11,480,2
19,211,여의도역 4번출구 옆,정기,M,40대,2,48.95,0.4,1740,11
19,225,앙카라공원 앞,정기,M,40대,1,28.72,0.23,980,5
19,409,누리꿈스퀘어 옆,정기,M,40대,1,35.07,0.25,1080,3
19,107,신한은행 서교동금융센터점 앞,정기,M,40대,1,40.1,0.28,1220,5
19,413,상암월드컵파크 3단지 후문,정기,M,40대,1,287.59,2.48,10680,51
19,307,서울역사박물관 앞,정기,M,50대,1,176.42,1.38,5940,34
19,326,안국역 5번출구 앞,정기,M,50대,1,181.44,1.71,7390,39
19,211,여의도역 4번출구 옆,정기,M,50대,1,45.16,0.42,1810,12
19,146,마포역 1번출구 뒤,일일(회원),F,20대,2,136.47,1.31,5650,27
19,924,메뚜기다리,일일(회원),F,20대,1,60.68,0.46,1990,16
19,502,뚝섬유원지역 1번출구 앞,일일(회원),F,20대,2,534.82,5.1,21960,161
19,301,경복궁역 7번출구 앞,일일(회원),F,30대,1,12.93,0.15,640,5
19,311,서울광장 옆,일일(회원),F,30대,1,114.29,1.03,4440,31
19,374,청구역 2번출구 앞,일일(회원),M,20대,1,33.13,0.22,940,10
19,152,마포구민체육센터 앞,일일(회원),M,20대,1,141.65,1.14,4900,26
19,144,공덕역 8번출구,일일(회원),M,30대,1,81.34,0.73,3160,19
19,313,서울역 광장 파출소 옆,일일(회원),M,40대,1,106.13,0.78,3350,13
19,214,금융감독원 앞,일일(회원),M,40대,1,38.87,0.35,1510,10
19,146,마포역 1번출구 뒤,일일(비회원),F,20대,1,72.33,0.65,2810,13
19,409,누리꿈스퀘어 옆,일일(비회원),F,40대,1,31.92,0.3,1300,25
19,205,산업은행 앞,단체,M,~10대,2,249.7,2.61,11260,117
20,349,사직동주민센터,정기,F,20대,1,160.88,1.45,6250,35
20,362,청계8가 사거리,정기,F,20대,1,37.97,0.44,1880,10
20,183,하늘채코오롱아파트 건너편,정기,F,20대,2,55.82,0.55,2370,17
20,816,신용산역 6번출구 앞,정기,F,20대,1,66.41,0.6,2580,19
20,916,평생학습관 앞,정기,F,20대,1,21.19,0.25,1070,7
20,421,마포구청 앞,정기,F,20대,1,63.3,0.69,2960,13
20,110,사천교,정기,F,30대,1,88.21,0.94,4050,26
20,331,을지로2가 사거리 북측,정기,F,30대,1,127.1,1.26,5440,34
20,234,영등포구민체육센터 앞,정기,F,30대,1,47.62,0.43,1850,15
20,385,종각역 5번출구,정기,F,30대,1,64.43,0.71,3070,22
20,907,CJ 드림시티,정기,F,30대,1,199.07,2.12,9140,44
20,419,홈플러스 앞,정기,F,30대,1,93.88,1.02,4390,23
20,154,마포구청역,정기,F,40대,1,21.78,0.23,1000,8
20,554,아차산역 사거리,정기,F,50대,1,22.28,0.23,970,7
20,220,미성아파트 A동 앞,정기,F,50대,2,34.75,0.31,1350,62
20,304,광화문역 2번출구 앞,정기,M,~10대,1,95.65,0.58,2490,12
20,338,세운스퀘어 앞,정기,M,20대,1,16.63,0.13,560,3
20,341,혜화역 3번출구 뒤,정기,M,20대,2,240.69,2.33,10050,80
20,120,신수동 사거리,정기,M,20대,1,158.3,1.43,6150,30
20,608,전농삼성아파트,정기,M,20대,1,29.38,0.25,1060,4
20,251,서울지방병무청 버스정류장,정기,M,20대,1,41.18,0.3,1300,8
20,224,롯데캐슬 앞,정기,M,20대,1,24.95,0.21,900,4
20,409,누리꿈스퀘어 옆,정기,M,20대,1,29.94,0.25,1080,9
20,115,사루비아 빌딩 앞,정기,M,30대,1,56.27,0.47,2030,10
20,335,종로3가역 15번출구 앞,정기,M,30대,1,97.8,0.8,3430,30
20,339,종로4가 사거리,정기,M,30대,1,43.35,0.37,1610,9
20,345,서울보증보험본사 앞,정기,M,30대,1,33.58,0.25,1060,8
20,377,서울역 4번출구 앞,정기,M,30대,1,0.0,0.0,0,13
20,543,구의공원(테크노마트 앞),정기,M,30대,1,39.72,0.27,1180,4
20,604,답십리초등학교 옆 공원,정기,M,30대,1,81.73,0.6,2580,14
20,140,이화여대 후문,정기,M,30대,1,17.25,0.16,670,2
20,267,삼성화재 사옥 옆,정기,M,30대,1,15.84,0.12,500,3
20,820,청파동입구 교차로,정기,M,30대,2,171.33,1.08,4630,30
20,204,국회의사당역 5번출구 옆,정기,M,30대,1,95.8,0.78,3360,25
20,211,여의도역 4번출구 옆,정기,M,30대,2,84.53,0.63,2690,17
20,220,미성아파트 A동 앞,정기,M,30대,2,352.01,2.62,11260,50
20,225,앙카라공원 앞,정기,M,30대,1,12.2,0.11,460,2
20,408,LG CNS앞,정기,M,30대,1,60.72,0.43,1870,10
20,512,뚝섬역 1번 출구 옆,정기,M,40대,1,152.46,1.28,5500,27
20,116,일진아이윌아파트 옆,정기,M,40대,1,91.24,0.74,3200,10
20,142,아현역 4번출구 앞,정기,M,40대,1,46.89,0.37,1600,22
20,158,독립문 어린이 공원,정기,M,40대,1,53.54,0.48,2080,10
20,626,군자교 서측 녹지대,정기,M,40대,1,75.95,0.64,2740,10
20,639,서울시립대 후문,정기,M,40대,1,18.06,0.19,800,6
20,900,은평예술회관,정기,M,40대,1,24.32,0.21,890,6
20,202,국민일보 앞,정기,M,40대,1,181.21,1.63,7040,37
20,211,여의도역 4번출구 옆,정기,M,40대,1,22.28,0.17,750,4
20,415,DMC역 9번출구 앞,정기,M,40대,1,120.23,1.17,5060,27
20,223,진주아파트상가 앞,정기,M,50대,1,24.71,0.22,960,6
20,338,세운스퀘어 앞,정기,M,60대,1,43.46,0.45,1960,20
20,184,SK망원동주유소 건너편,정기,M,60대,1,77.36,0.61,2640,13
20,409,누리꿈스퀘어 옆,일일(회원),F,~10대,1,117.37,1.32,5700,54
20,109,제일빌딩 앞,일일(회원),F,20대,1,191.27,1.87,8050,58
20,163,명지전문대학교 정문 앞,일일(회원),F,20대,1,100.19,1.17,5060,33
20,700,KB국민은행 염창역 지점 앞,일일(회원),F,20대,1,0.0,0.0,0,26
20,245,삼성생명 당산사옥 앞,일일(회원),F,30대,1,44.39,0.27,1180,6
20,135,명물길 원형무대 앞,일일(회원),M,~10대,1,78.09,0.73,3130,26
20,558,성동광진 교육지원청 앞,일일(비회원),M,20대,1,89.83,0.81,3490,23
20,205,산업은행 앞,단체,M,~10대,2,79.83,0.84,3600,112
21,356,KT혜화지사 앞,정기,F,20대,1,14.16,0.13,550,5
21,525,한양대병원사거리,정기,F,20대,1,46.62,0.51,2180,13
21,386,올림픽기념 국민생활관 앞,정기,F,20대,1,74.05,0.79,3400,12
21,559,왕십리역 4번 출구 건너편,정기,F,20대,1,37.83,0.46,1990,35
21,579,마장역 4번출구,정기,F,20대,1,65.64,0.59,2550,17
21,631,답십리역 1번출구,정기,F,20대,1,51.5,0.59,2550,13
21,230,영등포구청역 1번출구,정기,F,20대,2,31.45,0.3,1320,7
21,817,삼각지역 4번출구 앞,정기,F,20대,1,169.27,1.71,7370,40
21,202,국민일보 앞,정기,F,20대,1,80.39,0.67,2900,25
21,210,IFC몰,정기,F,20대,1,14.21,0.16,690,5
21,326,안국역 5번출구 앞,정기,F,30대,1,50.69,0.59,2560,13
21,520,상왕십리역 4번 출구 앞,정기,F,30대,1,38.87,0.35,1510,10
21,703,오목교역 7번출구 앞,정기,F,30대,3,299.86,2.9,12540,79
21,224,롯데캐슬 앞,정기,F,30대,2,50.92,0.48,2100,16
21,302,경복궁역 4번출구 뒤,정기,F,40대,1,28.44,0.29,1260,7
21,184,SK망원동주유소 건너편,정기,F,40대,1,72.9,0.61,2630,20
21,568,청계8가사거리 부근,정기,F,40대,1,207.19,1.52,6540,55
21,912,응암오거리,정기,F,50대,1,45.05,0.41,1750,14
21,300,정동사거리,정기,M,20대,1,171.73,0.96,4130,21
21,316,종각역 1번출구 앞,정기,M,20대,1,41.12,0.36,1550,18
21,368,SK 서린빌딩 앞,정기,M,20대,2,101.56,0.83,3590,20
21,383,신당역 12번 출구 뒤,정기,M,20대,1,139.99,1.17,5050,21
21,520,상왕십리역 4번 출구 앞,정기,M,20대,1,274.39,2.47,10660,52
21,536,행당역 2번출구 앞,정기,M,20대,1,26.0,0.23,1010,7
21,385,종각역 5번출구,정기,M,20대,1,54.17,0.44,1900,9
21,567,성수역 2번출구 앞,정기,M,20대,1,76.63,0.6,2580,14
21,623,서울시립대 정문 앞,정기,M,20대,1,6.73,0.04,170,2
21,102,망원역 1번출구 앞,정기,M,20대,1,39.2,0.38,1650,7
21,638,서울시립대 정보기술관,정기,M,20대,1,20.59,0.19,800,3
21,926,불광역 8번출구,정기,M,20대,1,40.08,0.43,1840,9
21,303,광화문역 1번출구 앞,정기,M,30대,1,137.97,1.24,5360,22
21,312,시청역 1번출구 뒤,정기,M,30대,1,32.38,0.26,1120,7
21,237,보라매 두산위브 건너편,정기,M,30대,1,48.71,0.38,1640,11
21,703,오목교역 7번출구 앞,정기,M,30대,1,61.86,0.51,2200,10
21,133,해담는다리,정기,M,30대,1,65.14,0.55,2350,14
21,625,답십리초등학교 앞(현대시장 옆),정기,M,30대,1,101.52,0.87,3770,21
21,634,외국어대 정문 앞,정기,M,30대,1,167.63,1.18,5100,28
21,106,합정역 7번출구 앞,정기,M,30대,1,90.88,0.63,2700,17
21,409,누리꿈스퀘어 옆,정기,M,30대,1,51.17,0.41,1770,50
21,513,뚝섬역 5번 출구 정류소 옆,정기,M,40대,1,114.76,0.92,3970,58
21,312,시청역 1번출구 뒤,정기,M,40대,1,37.87,0.3,1310,7
21,356,KT혜화지사 앞,정기,M,40대,1,60.57,0.37,1610,8
21,143,공덕역 2번출구,정기,M,40대,1,53.54,0.48,2080,12
21,565,옥수역 3번출구,정기,M,40대,1,155.51,0.87,3740,16
21,568,청계8가사거리 부근,정기,M,40대,1,219.46,1.51,6520,55
21,264,교보생명보험 앞,정기,M,40대,1,15.24,0.17,740,5
21,905,구파발역 2번출구,정기,M,40대,1,43.35,0.37,1610,13
21,913,이마트 은평점,정기,M,40대,1,24.32,0.21,890,5
21,210,IFC몰,정기,M,40대,1,11.43,0.09,370,2
21,211,여의도역 4번출구 옆,정기,M,40대,1,128.19,0.9,3900,17
21,216,삼부아파트1동 앞,정기,M,40대,1,33.54,0.28,1210,7
21,303,광화문역 1번출구 앞,정기,M,50대,1,50.41,0.31,1340,9
21,167,연가초등학교 옆,정기,M,50대,1,62.0,0.48,2060,12
21,242,신길선원가와인아파트 앞,정기,M,50대,1,193.95,1.7,7310,33
21,226,샛강역 1번출구 앞,정기,M,50대,1,142.2,1.19,5130,27
21,101,(구)합정동 주민센터,정기,M,70대~,1,48.28,0.39,1670,8
21,409,누리꿈스퀘어 옆,일일(회원),F,~10대,1,174.56,1.28,5510,50
21,268,그랜드컨벤션센터 앞,일일(회원),F,30대,1,47.64,0.53,2270,12
21,157,애오개역 4번출구 앞,일일(회원),M,20대,1,88.07,0.64,2780,44
21,247,당산역 10번출구 앞,일일(회원),M,20대,1,71.13,0.59,2530,16
21,385,종각역 5번출구,일일(회원),M,20대,1,103.23,0.8,3430,25
21,639,서울시립대 후문,일일(회원),M,20대,1,18.77,0.18,790,4
21,119,서강나루 공원,일일(회원),M,30대,1,186.62,1.68,7250,46
21,933,LG서비스 역촌점,일일(회원),M,30대,1,55.08,0.5,2140,15
22,316,종각역 1번출구 앞,정기,F,20대,1,41.56,0.37,1590,7
22,116,일진아이윌아파트 옆,정기,F,20대,1,52.3,0.59,2540,10
22,341,혜화역 3번출구 뒤,정기,F,20대,1,28.04,0.41,1770,22
22,344,성균관대 E하우스 앞,정기,F,20대,1,38.87,0.35,1510,8
22,908,구산역 4번출구,정기,F,20대,1,0.0,0.0,0,15
22,932,예일여중,정기,F,20대,1,77.22,0.87,3750,32
22,500,어린이대공원역 3번출구 앞,정기,F,20대,1,27.28,0.25,1060,5
22,321,KEB 하나은행 본점 앞,정기,F,30대,1,25.34,0.3,1280,8
22,550,서울시설공단 앞,정기,F,30대,1,13.29,0.14,610,2
22,240,문래역 4번출구 앞,정기,F,30대,1,19.75,0.2,860,5
22,195,모래내고가차도,정기,F,30대,1,49.0,0.62,2690,12
22,270,증권거래소후문교차로,정기,F,30대,1,25.09,0.2,880,5
22,419,홈플러스 앞,정기,F,40대,1,182.12,1.52,6570,40
22,346,맥스타일 앞,정기,F,50대,1,28.12,0.25,1060,11
22,542,강변역 4번출구 뒤,정기,F,50대,1,10.81,0.09,390,4
22,716,신정6동 주민센터 인근,정기,M,~10대,1,43.91,0.36,1540,39
22,328,탑골공원 앞,정기,M,20대,1,94.53,0.5,2170,15
22,341,혜화역 3번출구 뒤,정기,M,20대,1,104.07,0.85,3650,22
22,346,맥스타일 앞,정기,M,20대,1,85.5,0.59,2540,48
22,237,보라매 두산위브 건너편,정기,M,20대,1,57.72,0.61,2650,21
22,385,종각역 5번출구,정기,M,20대,1,32.71,0.27,1180,6
22,631,답십리역 1번출구,정기,M,20대,1,53.92,0.35,1530,8
22,635,시조사 앞 (청량고정문 옆),정기,M,20대,1,99.79,0.78,3360,25
22,418,월드컵경기장역 3번출구 옆,정기,M,20대,1,41.56,0.46,1980,10
22,502,뚝섬유원지역 1번출구 앞,정기,M,20대,1,198.71,0.9,3860,53
22,111,상수역 2번출구 앞,정기,M,30대,2,85.13,0.65,2790,15
22,334,종로3가역 2번출구 뒤,정기,M,30대,2,112.15,0.93,4000,22
22,143,공덕역 2번출구,정기,M,30대,1,45.94,0.27,1160,5
22,146,마포역 1번출구 뒤,정기,M,30대,1,97.02,0.81,3500,33
22,185,마포 신수공원 앞,정기,M,30대,1,56.07,0.41,1770,9
22,195,모래내고가차도,정기,M,30대,1,84.02,0.63,2720,12
22,225,앙카라공원 앞,정기,M,30대,1,23.52,0.23,990,5
22,416,상암월드컵파크 1단지 교차로,정기,M,30대,1,25.95,0.19,840,4
22,309,광화문역 6번출구 옆,정기,M,40대,1,17.5,0.16,680,8
22,359,원남동사거리,정기,M,40대,1,227.54,2.05,8840,28
22,369,광화문 시민열린마당,정기,M,40대,1,165.98,1.17,5050,37
22,534,금호사거리,정기,M,40대,1,97.26,0.71,3070,20
22,537,한양대후문역 부근,정기,M,40대,1,33.58,0.25,1060,5
22,708,서울출입국관리사무소 앞,정기,M,40대,1,25.49,0.2,870,4
22,583,청계천 생태교실 앞,정기,M,40대,1,150.32,1.21,5200,26
22,635,시조사 앞 (청량고정문 옆),정기,M,40대,1,296.6,2.38,10260,32
22,104,합정역 1번출구 앞,정기,M,40대,1,37.14,0.26,1130,4
22,221,여의도초교 앞,정기,M,40대,1,295.22,1.65,7100,31
22,156,서울서부지방법원 앞,정기,M,50대,1,12.47,0.1,450,3
22,558,성동광진 교육지원청 앞,정기,M,50대,1,33.7,0.27,1150,5
22,111,상수역 2번출구 앞,일일(회원),F,20대,1,91.48,1.07,4620,46
22,171,임광빌딩 앞,일일(회원),F,20대,2,118.34,1.13,4840,49
22,126,서강대 후문 옆,일일(회원),F,20대,1,98.41,0.82,3550,39
22,385,종각역 5번출구,일일(회원),F,20대,1,51.37,0.65,2820,23
22,905,구파발역 2번출구,일일(회원),F,20대,1,56.41,0.43,1850,12
22,111,상수역 2번출구 앞,일일(회원),M,20대,1,126.9,1.14,4930,48
22,372,약수역 3번출구 뒤,일일(회원),M,20대,1,107.85,0.97,4190,17
22,811,녹사평역1번출구,일일(회원),M,20대,1,159.39,1.33,5750,45
22,419,홈플러스 앞,일일(비회원),F,30대,1,113.26,1.02,4400,35
22,114,홍대입구역 8번출구 앞,일일(비회원),M,20대,1,31.4,0.28,1220,6
22,136,대흥동 주민센터,일일(비회원),M,20대,2,307.85,2.77,11960,149
22,224,롯데캐슬 앞,일일(비회원),M,20대,1,176.32,1.59,6850,42
23,322,명동성당 앞,정기,F,20대,1,21.1,0.26,1110,10
23,114,홍대입구역 8번출구 앞,정기,F,20대,1,42.99,0.39,1670,11
23,144,공덕역 8번출구,정기,F,20대,1,22.88,0.25,1090,7
23,126,서강대 후문 옆,정기,F,20대,1,30.49,0.32,1400,6
23,245,삼성생명 당산사옥 앞,정기,F,20대,1,155.98,1.41,6060,28
23,419,홈플러스 앞,정기,F,20대,1,28.71,0.29,1250,10
23,563,성동세무서 건너편,정기,F,30대,1,51.27,0.58,2490,12
23,419,홈플러스 앞,정기,F,30대,1,49.18,0.63,2700,15
23,216,삼부아파트1동 앞,정기,F,40대,1,29.8,0.31,1320,9
23,109,제일빌딩 앞,정기,M,20대,1,78.34,0.63,2710,15
23,329,청계2가 사거리 옆,정기,M,20대,2,241.38,1.66,7190,37
23,341,혜화역 3번출구 뒤,정기,M,20대,2,70.9,0.54,2340,11
23,114,홍대입구역 8번출구 앞,정기,M,20대,2,96.71,0.82,3510,17
23,159,이대역 4번 출구,정기,M,20대,1,38.87,0.35,1510,4
23,549,아차산역 3번출구,정기,M,20대,1,25.04,0.22,930,3
23,125,서강대 남문 옆,정기,M,20대,1,342.86,3.09,13320,57
23,248,초원아파트 앞,정기,M,20대,1,103.21,0.84,3620,27
23,129,신촌역(2호선) 6번출구 옆,정기,M,20대,1,50.17,0.42,1810,10
23,623,서울시립대 정문 앞,정기,M,20대,1,21.07,0.18,760,3
23,630,동대문구 보건소,정기,M,20대,1,30.49,0.32,1400,10
23,914,새절역 2번출구,정기,M,20대,1,51.08,0.4,1720,9
23,104,합정역 1번출구 앞,정기,M,20대,1,0.0,0.0,0,45
23,321,KEB 하나은행 본점 앞,정기,M,30대,1,200.34,1.89,8160,30
23,614,용두동 사거리,정기,M,30대,1,41.03,0.34,1480,8
23,615,용두동 레미안허브리츠아파트 앞,정기,M,30대,1,150.44,1.09,4690,34
23,245,삼성생명 당산사옥 앞,정기,M,30대,1,31.77,0.26,1130,5
23,128,신촌역(2호선) 1번출구 옆,정기,M,30대,1,76.84,0.71,3080,12
23,129,신촌역(2호선) 6번출구 옆,정기,M,30대,1,15.44,0.09,390,3
23,567,성수역 2번출구 앞,정기,M,30대,1,118.5,0.93,3990,20
23,137,NH농협 신촌지점 앞,정기,M,30대,1,51.84,0.36,1540,7
23,305,종로구청 옆,정기,M,40대,1,23.57,0.22,960,6
23,327,낙원상가 옆,정기,M,40대,1,226.75,1.9,8180,40
23,129,신촌역(2호선) 6번출구 옆,정기,M,40대,1,30.32,0.31,1320,5
23,194,증산교 앞,정기,M,40대,1,28.89,0.22,960,5
